289
(187, 407, 0, 5, 5)
(188, 407, 37, 5, 5)
(189, 407, 74, 5, 5)
(190, 407, 111, 5, 5)
(191, 407, 148, 5, 5)
(192, 407, 185, 5, 5)
(193, 407, 222, 5, 5)
(194, 407, 259, 5, 5)
(195, 407, 296, 5, 5)
(196, 407, 333, 5, 5)
(197, 407, 370, 5, 5)
(198, 407, 407, 5, 5)
(199, 407, 444, 5, 5)
(200, 407, 481, 5, 5)
(201, 407, 518, 5, 5)
(202, 407, 555, 5, 5)
(203, 407, 592, 5, 5)
(204, 444, 0, 5, 5)
(205, 444, 37, 5, 5)
(206, 444, 74, 5, 5)
(207, 444, 111, 5, 5)
(208, 444, 148, 5, 5)
(209, 444, 185, 5, 5)
(210, 444, 222, 5, 5)
(211, 444, 259, 5, 5)
(212, 444, 296, 5, 5)
(213, 444, 333, 5, 5)
(214, 444, 370, 5, 5)
(215, 444, 407, 5, 5)
(216, 444, 444, 5, 5)
(217, 444, 481, 5, 5)
(218, 444, 518, 5, 5)
(219, 444, 555, 5, 5)
(220, 444, 592, 5, 5)
(221, 481, 0, 5, 5)
(222, 481, 37, 5, 5)
(223, 481, 74, 5, 5)
(224, 481, 111, 5, 5)
(225, 481, 148, 5, 5)
(226, 481, 185, 5, 5)
(227, 481, 222, 5, 5)
(228, 481, 259, 5, 5)
(229, 481, 296, 5, 5)
(230, 481, 333, 5, 5)
(231, 481, 370, 5, 5)
(232, 481, 407, 5, 5)
(233, 481, 444, 5, 5)
(234, 481, 481, 5, 5)
(235, 481, 518, 5, 5)
(236, 481, 555, 5, 5)
(237, 481, 592, 5, 5)
(238, 518, 0, 5, 5)
(239, 518, 37, 5, 5)
(240, 518, 74, 5, 5)
(241, 518, 111, 5, 5)
(242, 518, 148, 5, 5)
(243, 518, 185, 5, 5)
(244, 518, 222, 5, 5)
(245, 518, 259, 5, 5)
(246, 518, 296, 5, 5)
(247, 518, 333, 5, 5)
(248, 518, 370, 5, 5)
(249, 518, 407, 5, 5)
(250, 518, 444, 5, 5)
(251, 518, 481, 5, 5)
(252, 518, 518, 5, 5)
(253, 518, 555, 5, 5)
(254, 518, 592, 5, 5)
(255, 555, 0, 5, 5)
(256, 555, 37, 5, 5)
(257, 555, 74, 5, 5)
(258, 555, 111, 5, 5)
(259, 555, 148, 5, 5)
(260, 555, 185, 5, 5)
(261, 555, 222, 5, 5)
(262, 555, 259, 5, 5)
(263, 555, 296, 5, 5)
(264, 555, 333, 5, 5)
(265, 555, 370, 5, 5)
(266, 555, 407, 5, 5)
(267, 555, 444, 5, 5)
(268, 555, 481, 5, 5)
(269, 555, 518, 5, 5)
(270, 555, 555, 5, 5)
(271, 555, 592, 5, 5)
(272, 592, 0, 5, 5)
(273, 592, 37, 5, 5)
(274, 592, 74, 5, 5)
(275, 592, 111, 5, 5)
(276, 592, 148, 5, 5)
(277, 592, 185, 5, 5)
(278, 592, 222, 5, 5)
(279, 592, 259, 5, 5)
(280, 592, 296, 5, 5)
(281, 592, 333, 5, 5)
(282, 592, 370, 5, 5)
(283, 592, 407, 5, 5)
(284, 592, 444, 5, 5)
(285, 592, 481, 5, 5)
(286, 592, 518, 5, 5)
(287, 592, 555, 5, 5)
(288, 592, 592, 5, 5)
